image,method,domain,class,hit
2011_003555.jpg,Grad-CAM++,Object Detection,person,0
2011_003558.jpg,Grad-CAM++,Object Detection,person,1
2011_003564.jpg,Grad-CAM++,Object Detection,person,0
2011_003565.jpg,Grad-CAM++,Object Detection,person,1
2011_003568.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_003569.jpg,Grad-CAM++,Object Detection,person,0
2011_003573.jpg,Grad-CAM++,Object Detection,person,0
2011_003574.jpg,Grad-CAM++,Object Detection,person,1
2011_003575.jpg,Grad-CAM++,Object Detection,horse,0
2011_003577.jpg,Grad-CAM++,Object Detection,person,1
2011_003578.jpg,Grad-CAM++,Object Detection,person,0
2011_003579.jpg,Grad-CAM++,Object Detection,chair,0
2011_003581.jpg,Grad-CAM++,Object Detection,chair,0
2011_003582.jpg,Grad-CAM++,Object Detection,person,0
2011_003584.jpg,Grad-CAM++,Object Detection,person,0
2011_003587.jpg,Grad-CAM++,Object Detection,person,0
2011_003588.jpg,Grad-CAM++,Object Detection,person,0
2011_003590.jpg,Grad-CAM++,Object Detection,person,0
2011_003592.jpg,Grad-CAM++,Object Detection,person,1
2011_003593.jpg,Grad-CAM++,Object Detection,person,1
2011_003595.jpg,Grad-CAM++,Object Detection,person,0
2011_003596.jpg,Grad-CAM++,Object Detection,person,1
2011_003597.jpg,Grad-CAM++,Object Detection,person,0
2011_003599.jpg,Grad-CAM++,Object Detection,person,0
2011_003606.jpg,Grad-CAM++,Object Detection,person,1
2011_003607.jpg,Grad-CAM++,Object Detection,horse,0
2011_003608.jpg,Grad-CAM++,Object Detection,motorcycle,0
2011_003610.jpg,Grad-CAM++,Object Detection,person,1
2011_003612.jpg,Grad-CAM++,Object Detection,person,1
2011_003614.jpg,Grad-CAM++,Object Detection,person,1
2011_003615.jpg,Grad-CAM++,Object Detection,person,1
2011_003620.jpg,Grad-CAM++,Object Detection,person,1
2011_003621.jpg,Grad-CAM++,Object Detection,person,0
2011_003624.jpg,Grad-CAM++,Object Detection,person,1
2011_003626.jpg,Grad-CAM++,Object Detection,person,1
2011_003627.jpg,Grad-CAM++,Object Detection,horse,0
2011_003630.jpg,Grad-CAM++,Object Detection,person,0
2011_003632.jpg,Grad-CAM++,Object Detection,person,1
2011_003633.jpg,Grad-CAM++,Object Detection,person,1
2011_003635.jpg,Grad-CAM++,Object Detection,person,0
2011_003640.jpg,Grad-CAM++,Object Detection,bicycle,1
2011_003645.jpg,Grad-CAM++,Object Detection,person,0
2011_003646.jpg,Grad-CAM++,Object Detection,person,0
2011_003648.jpg,Grad-CAM++,Object Detection,person,0
2011_003649.jpg,Grad-CAM++,Object Detection,person,1
2011_003651.jpg,Grad-CAM++,Object Detection,person,0
2011_003653.jpg,Grad-CAM++,Object Detection,person,0
2011_003654.jpg,Grad-CAM++,Object Detection,person,0
2011_003655.jpg,Grad-CAM++,Object Detection,person,0
2011_003660.jpg,Grad-CAM++,Object Detection,chair,0
2011_003661.jpg,Grad-CAM++,Object Detection,car,1
2011_003663.jpg,Grad-CAM++,Object Detection,person,0
2011_003670.jpg,Grad-CAM++,Object Detection,person,0
2011_003671.jpg,Grad-CAM++,Object Detection,person,1
2011_003672.jpg,Grad-CAM++,Object Detection,person,0
2011_003676.jpg,Grad-CAM++,Object Detection,person,0
2011_003678.jpg,Grad-CAM++,Object Detection,person,1
2011_003680.jpg,Grad-CAM++,Object Detection,laptop,1
2011_003682.jpg,Grad-CAM++,Object Detection,person,0
2011_003683.jpg,Grad-CAM++,Object Detection,bicycle,1
2011_003685.jpg,Grad-CAM++,Object Detection,chair,0
2011_003686.jpg,Grad-CAM++,Object Detection,person,1
2011_003687.jpg,Grad-CAM++,Object Detection,person,1
2011_003690.jpg,Grad-CAM++,Object Detection,person,0
2011_003692.jpg,Grad-CAM++,Object Detection,person,1
2011_003695.jpg,Grad-CAM++,Object Detection,person,0
2011_003696.jpg,Grad-CAM++,Object Detection,person,0
2011_003697.jpg,Grad-CAM++,Object Detection,person,0
2011_003698.jpg,Grad-CAM++,Object Detection,laptop,0
2011_003699.jpg,Grad-CAM++,Object Detection,dog,0
2011_003700.jpg,Grad-CAM++,Object Detection,person,0
2011_003701.jpg,Grad-CAM++,Object Detection,motorcycle,0
2011_003702.jpg,Grad-CAM++,Object Detection,person,0
2011_003704.jpg,Grad-CAM++,Object Detection,person,0
2011_003707.jpg,Grad-CAM++,Object Detection,horse,0
2011_003710.jpg,Grad-CAM++,Object Detection,person,0
2011_003713.jpg,Grad-CAM++,Object Detection,person,1
2011_003717.jpg,Grad-CAM++,Object Detection,person,1
2011_003718.jpg,Grad-CAM++,Object Detection,mouse,1
2011_003722.jpg,Grad-CAM++,Object Detection,person,0
2011_003723.jpg,Grad-CAM++,Object Detection,person,1
2011_003725.jpg,Grad-CAM++,Object Detection,person,1
2011_003728.jpg,Grad-CAM++,Object Detection,person,0
2011_003729.jpg,Grad-CAM++,Object Detection,person,0
2011_003732.jpg,Grad-CAM++,Object Detection,person,0
2011_003733.jpg,Grad-CAM++,Object Detection,person,0
2011_003735.jpg,Grad-CAM++,Object Detection,person,0
2011_003736.jpg,Grad-CAM++,Object Detection,frisbee,0
2011_003737.jpg,Grad-CAM++,Object Detection,person,0
2011_003738.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_003739.jpg,Grad-CAM++,Object Detection,person,1
2011_003741.jpg,Grad-CAM++,Object Detection,person,1
2011_003742.jpg,Grad-CAM++,Object Detection,person,0
2011_003743.jpg,Grad-CAM++,Object Detection,person,0
2011_003744.jpg,Grad-CAM++,Object Detection,person,0
2011_003745.jpg,Grad-CAM++,Object Detection,person,1
2011_003747.jpg,Grad-CAM++,Object Detection,person,1
2011_003750.jpg,Grad-CAM++,Object Detection,person,0
2011_003753.jpg,Grad-CAM++,Object Detection,person,1
2011_003757.jpg,Grad-CAM++,Object Detection,person,0
2011_003759.jpg,Grad-CAM++,Object Detection,person,1
2011_003762.jpg,Grad-CAM++,Object Detection,person,1
2011_003765.jpg,Grad-CAM++,Object Detection,horse,1
2011_003770.jpg,Grad-CAM++,Object Detection,person,0
2011_003771.jpg,Grad-CAM++,Object Detection,person,1
2011_003772.jpg,Grad-CAM++,Object Detection,person,0
2011_003774.jpg,Grad-CAM++,Object Detection,person,0
2011_003776.jpg,Grad-CAM++,Object Detection,person,0
2011_003779.jpg,Grad-CAM++,Object Detection,horse,0
2011_003782.jpg,Grad-CAM++,Object Detection,person,0
2011_003784.jpg,Grad-CAM++,Object Detection,horse,1
2011_003785.jpg,Grad-CAM++,Object Detection,person,1
2011_003786.jpg,Grad-CAM++,Object Detection,person,0
2011_003787.jpg,Grad-CAM++,Object Detection,person,0
2011_003788.jpg,Grad-CAM++,Object Detection,person,1
2011_003790.jpg,Grad-CAM++,Object Detection,person,0
2011_003793.jpg,Grad-CAM++,Object Detection,person,1
2011_003794.jpg,Grad-CAM++,Object Detection,horse,0
2011_003795.jpg,Grad-CAM++,Object Detection,person,0
2011_003796.jpg,Grad-CAM++,Object Detection,person,0
2011_003797.jpg,Grad-CAM++,Object Detection,person,0
2011_003798.jpg,Grad-CAM++,Object Detection,person,1
2011_003799.jpg,Grad-CAM++,Object Detection,person,0
2011_003800.jpg,Grad-CAM++,Object Detection,person,1
2011_003802.jpg,Grad-CAM++,Object Detection,person,1
2011_003804.jpg,Grad-CAM++,Object Detection,person,0
2011_003808.jpg,Grad-CAM++,Object Detection,person,1
2011_003809.jpg,Grad-CAM++,Object Detection,person,0
2011_003812.jpg,Grad-CAM++,Object Detection,car,0
2011_003813.jpg,Grad-CAM++,Object Detection,person,0
2011_003814.jpg,Grad-CAM++,Object Detection,person,0
2011_003815.jpg,Grad-CAM++,Object Detection,person,0
2011_003816.jpg,Grad-CAM++,Object Detection,person,1
2011_003818.jpg,Grad-CAM++,Object Detection,person,0
2011_003819.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_003821.jpg,Grad-CAM++,Object Detection,person,0
2011_003825.jpg,Grad-CAM++,Object Detection,person,0
2011_003827.jpg,Grad-CAM++,Object Detection,horse,1
2011_003828.jpg,Grad-CAM++,Object Detection,person,0
2011_003830.jpg,Grad-CAM++,Object Detection,person,0
2011_003831.jpg,Grad-CAM++,Object Detection,person,0
2011_003832.jpg,Grad-CAM++,Object Detection,person,1
2011_003833.jpg,Grad-CAM++,Object Detection,horse,1
2011_003835.jpg,Grad-CAM++,Object Detection,person,0
2011_003837.jpg,Grad-CAM++,Object Detection,bicycle,1
2011_003838.jpg,Grad-CAM++,Object Detection,person,0
2011_003839.jpg,Grad-CAM++,Object Detection,person,0
2011_003840.jpg,Grad-CAM++,Object Detection,person,0
2011_003843.jpg,Grad-CAM++,Object Detection,bird,0
2011_003845.jpg,Grad-CAM++,Object Detection,person,0
2011_003847.jpg,Grad-CAM++,Object Detection,person,0
2011_003851.jpg,Grad-CAM++,Object Detection,person,1
2011_003852.jpg,Grad-CAM++,Object Detection,person,0
2011_003853.jpg,Grad-CAM++,Object Detection,person,1
2011_003854.jpg,Grad-CAM++,Object Detection,person,0
2011_003855.jpg,Grad-CAM++,Object Detection,horse,0
2011_003856.jpg,Grad-CAM++,Object Detection,person,0
2011_003859.jpg,Grad-CAM++,Object Detection,person,0
2011_003863.jpg,Grad-CAM++,Object Detection,person,0
2011_003864.jpg,Grad-CAM++,Object Detection,person,1
2011_003865.jpg,Grad-CAM++,Object Detection,person,1
2011_003866.jpg,Grad-CAM++,Object Detection,car,1
2011_003867.jpg,Grad-CAM++,Object Detection,person,0
2011_003868.jpg,Grad-CAM++,Object Detection,person,0
2011_003870.jpg,Grad-CAM++,Object Detection,person,1
2011_003872.jpg,Grad-CAM++,Object Detection,person,1
2011_003873.jpg,Grad-CAM++,Object Detection,person,0
2011_003875.jpg,Grad-CAM++,Object Detection,person,1
2011_003877.jpg,Grad-CAM++,Object Detection,person,1
2011_003880.jpg,Grad-CAM++,Object Detection,person,0
2011_003881.jpg,Grad-CAM++,Object Detection,person,1
2011_003882.jpg,Grad-CAM++,Object Detection,bottle,0
2011_003883.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_003888.jpg,Grad-CAM++,Object Detection,person,0
2011_003889.jpg,Grad-CAM++,Object Detection,person,0
2011_003890.jpg,Grad-CAM++,Object Detection,person,1
2011_003893.jpg,Grad-CAM++,Object Detection,person,1
2011_003895.jpg,Grad-CAM++,Object Detection,person,1
2011_003896.jpg,Grad-CAM++,Object Detection,person,0
2011_003897.jpg,Grad-CAM++,Object Detection,person,0
2011_003899.jpg,Grad-CAM++,Object Detection,person,0
2011_003901.jpg,Grad-CAM++,Object Detection,cup,0
2011_003902.jpg,Grad-CAM++,Object Detection,person,0
2011_003903.jpg,Grad-CAM++,Object Detection,person,0
2011_003904.jpg,Grad-CAM++,Object Detection,person,1
2011_003910.jpg,Grad-CAM++,Object Detection,horse,0
2011_003914.jpg,Grad-CAM++,Object Detection,person,0
2011_003915.jpg,Grad-CAM++,Object Detection,person,0
2011_003916.jpg,Grad-CAM++,Object Detection,person,1
2011_003918.jpg,Grad-CAM++,Object Detection,person,1
2011_003919.jpg,Grad-CAM++,Object Detection,horse,1
2011_003922.jpg,Grad-CAM++,Object Detection,person,1
2011_003923.jpg,Grad-CAM++,Object Detection,person,0
2011_003925.jpg,Grad-CAM++,Object Detection,person,0
2011_003927.jpg,Grad-CAM++,Object Detection,person,0
2011_003928.jpg,Grad-CAM++,Object Detection,person,1
2011_003930.jpg,Grad-CAM++,Object Detection,person,0
2011_003932.jpg,Grad-CAM++,Object Detection,horse,1
2011_003934.jpg,Grad-CAM++,Object Detection,person,1
2011_003935.jpg,Grad-CAM++,Object Detection,person,1
2011_003936.jpg,Grad-CAM++,Object Detection,person,0
2011_003939.jpg,Grad-CAM++,Object Detection,person,0
2011_003945.jpg,Grad-CAM++,Object Detection,person,1
2011_003946.jpg,Grad-CAM++,Object Detection,person,0
2011_003947.jpg,Grad-CAM++,Object Detection,person,0
2011_003948.jpg,Grad-CAM++,Object Detection,person,1
2011_003950.jpg,Grad-CAM++,Object Detection,person,0
2011_003954.jpg,Grad-CAM++,Object Detection,horse,0
2011_003955.jpg,Grad-CAM++,Object Detection,person,1
2011_003956.jpg,Grad-CAM++,Object Detection,person,1
2011_003957.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_003958.jpg,Grad-CAM++,Object Detection,person,1
2011_003961.jpg,Grad-CAM++,Object Detection,person,1
2011_003962.jpg,Grad-CAM++,Object Detection,person,0
2011_003963.jpg,Grad-CAM++,Object Detection,tv,0
2011_003964.jpg,Grad-CAM++,Object Detection,person,0
2011_003965.jpg,Grad-CAM++,Object Detection,person,0
2011_003968.jpg,Grad-CAM++,Object Detection,person,0
2011_003969.jpg,Grad-CAM++,Object Detection,person,1
2011_003970.jpg,Grad-CAM++,Object Detection,person,1
2011_003971.jpg,Grad-CAM++,Object Detection,person,0
2011_003975.jpg,Grad-CAM++,Object Detection,person,0
2011_003976.jpg,Grad-CAM++,Object Detection,person,0
2011_003982.jpg,Grad-CAM++,Object Detection,chair,0
2011_003983.jpg,Grad-CAM++,Object Detection,person,0
2011_003985.jpg,Grad-CAM++,Object Detection,person,1
2011_003986.jpg,Grad-CAM++,Object Detection,person,0
2011_003987.jpg,Grad-CAM++,Object Detection,horse,0
2011_003989.jpg,Grad-CAM++,Object Detection,person,0
2011_003992.jpg,Grad-CAM++,Object Detection,person,0
2011_003993.jpg,Grad-CAM++,Object Detection,person,0
2011_003994.jpg,Grad-CAM++,Object Detection,person,0
2011_003996.jpg,Grad-CAM++,Object Detection,person,1
2011_004000.jpg,Grad-CAM++,Object Detection,horse,1
2011_004001.jpg,Grad-CAM++,Object Detection,person,0
2011_004002.jpg,Grad-CAM++,Object Detection,person,0
2011_004003.jpg,Grad-CAM++,Object Detection,person,0
2011_004004.jpg,Grad-CAM++,Object Detection,person,1
2011_004005.jpg,Grad-CAM++,Object Detection,person,1
2011_004006.jpg,Grad-CAM++,Object Detection,person,1
2011_004010.jpg,Grad-CAM++,Object Detection,person,0
2011_004012.jpg,Grad-CAM++,Object Detection,bench,1
2011_004016.jpg,Grad-CAM++,Object Detection,person,1
2011_004017.jpg,Grad-CAM++,Object Detection,person,1
2011_004018.jpg,Grad-CAM++,Object Detection,person,1
2011_004019.jpg,Grad-CAM++,Object Detection,person,1
2011_004021.jpg,Grad-CAM++,Object Detection,person,0
2011_004023.jpg,Grad-CAM++,Object Detection,person,0
2011_004024.jpg,Grad-CAM++,Object Detection,tv,1
2011_004027.jpg,Grad-CAM++,Object Detection,person,0
2011_004035.jpg,Grad-CAM++,Object Detection,car,0
2011_004040.jpg,Grad-CAM++,Object Detection,motorcycle,0
2011_004041.jpg,Grad-CAM++,Object Detection,car,0
2011_004047.jpg,Grad-CAM++,Object Detection,person,0
2011_004051.jpg,Grad-CAM++,Object Detection,bottle,1
2011_004055.jpg,Grad-CAM++,Object Detection,person,0
2011_004061.jpg,Grad-CAM++,Object Detection,person,1
2011_004064.jpg,Grad-CAM++,Object Detection,person,1
2011_004065.jpg,Grad-CAM++,Object Detection,person,0
2011_004066.jpg,Grad-CAM++,Object Detection,person,0
2011_004070.jpg,Grad-CAM++,Object Detection,person,0
2011_004071.jpg,Grad-CAM++,Object Detection,person,1
2011_004072.jpg,Grad-CAM++,Object Detection,person,0
2011_004075.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004076.jpg,Grad-CAM++,Object Detection,bottle,0
2011_004078.jpg,Grad-CAM++,Object Detection,tv,0
2011_004085.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004087.jpg,Grad-CAM++,Object Detection,person,0
2011_004090.jpg,Grad-CAM++,Object Detection,person,0
2011_004092.jpg,Grad-CAM++,Object Detection,person,0
2011_004094.jpg,Grad-CAM++,Object Detection,person,0
2011_004095.jpg,Grad-CAM++,Object Detection,person,1
2011_004098.jpg,Grad-CAM++,Object Detection,person,0
2011_004099.jpg,Grad-CAM++,Object Detection,person,0
2011_004105.jpg,Grad-CAM++,Object Detection,person,1
2011_004106.jpg,Grad-CAM++,Object Detection,person,0
2011_004107.jpg,Grad-CAM++,Object Detection,person,0
2011_004108.jpg,Grad-CAM++,Object Detection,person,1
2011_004109.jpg,Grad-CAM++,Object Detection,person,1
2011_004112.jpg,Grad-CAM++,Object Detection,person,0
2011_004113.jpg,Grad-CAM++,Object Detection,person,0
2011_004114.jpg,Grad-CAM++,Object Detection,laptop,0
2011_004118.jpg,Grad-CAM++,Object Detection,person,0
2011_004119.jpg,Grad-CAM++,Object Detection,person,0
2011_004121.jpg,Grad-CAM++,Object Detection,person,0
2011_004123.jpg,Grad-CAM++,Object Detection,person,0
2011_004124.jpg,Grad-CAM++,Object Detection,laptop,0
2011_004125.jpg,Grad-CAM++,Object Detection,person,0
2011_004126.jpg,Grad-CAM++,Object Detection,person,0
2011_004128.jpg,Grad-CAM++,Object Detection,tv,0
2011_004129.jpg,Grad-CAM++,Object Detection,person,0
2011_004130.jpg,Grad-CAM++,Object Detection,motorcycle,0
2011_004131.jpg,Grad-CAM++,Object Detection,person,0
2011_004134.jpg,Grad-CAM++,Object Detection,frisbee,0
2011_004135.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_004136.jpg,Grad-CAM++,Object Detection,bicycle,1
2011_004140.jpg,Grad-CAM++,Object Detection,tv,0
2011_004141.jpg,Grad-CAM++,Object Detection,person,0
2011_004143.jpg,Grad-CAM++,Object Detection,person,0
2011_004144.jpg,Grad-CAM++,Object Detection,person,1
2011_004148.jpg,Grad-CAM++,Object Detection,person,1
2011_004149.jpg,Grad-CAM++,Object Detection,person,0
2011_004150.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004151.jpg,Grad-CAM++,Object Detection,horse,1
2011_004153.jpg,Grad-CAM++,Object Detection,person,0
2011_004159.jpg,Grad-CAM++,Object Detection,person,1
2011_004160.jpg,Grad-CAM++,Object Detection,person,0
2011_004162.jpg,Grad-CAM++,Object Detection,person,0
2011_004164.jpg,Grad-CAM++,Object Detection,person,0
2011_004166.jpg,Grad-CAM++,Object Detection,person,1
2011_004167.jpg,Grad-CAM++,Object Detection,person,0
2011_004168.jpg,Grad-CAM++,Object Detection,person,1
2011_004169.jpg,Grad-CAM++,Object Detection,person,1
2011_004171.jpg,Grad-CAM++,Object Detection,person,0
2011_004174.jpg,Grad-CAM++,Object Detection,chair,1
2011_004175.jpg,Grad-CAM++,Object Detection,person,1
2011_004178.jpg,Grad-CAM++,Object Detection,person,0
2011_004181.jpg,Grad-CAM++,Object Detection,horse,1
2011_004182.jpg,Grad-CAM++,Object Detection,person,0
2011_004184.jpg,Grad-CAM++,Object Detection,person,0
2011_004186.jpg,Grad-CAM++,Object Detection,person,1
2011_004187.jpg,Grad-CAM++,Object Detection,person,0
2011_004189.jpg,Grad-CAM++,Object Detection,person,0
2011_004191.jpg,Grad-CAM++,Object Detection,person,1
2011_004192.jpg,Grad-CAM++,Object Detection,person,0
2011_004195.jpg,Grad-CAM++,Object Detection,horse,1
2011_004196.jpg,Grad-CAM++,Object Detection,person,0
2011_004198.jpg,Grad-CAM++,Object Detection,person,1
2011_004201.jpg,Grad-CAM++,Object Detection,person,0
2011_004203.jpg,Grad-CAM++,Object Detection,motorcycle,0
2011_004204.jpg,Grad-CAM++,Object Detection,person,0
2011_004205.jpg,Grad-CAM++,Object Detection,person,1
2011_004206.jpg,Grad-CAM++,Object Detection,person,0
2011_004207.jpg,Grad-CAM++,Object Detection,cup,0
2011_004210.jpg,Grad-CAM++,Object Detection,person,1
2011_004211.jpg,Grad-CAM++,Object Detection,person,0
2011_004212.jpg,Grad-CAM++,Object Detection,person,0
2011_004216.jpg,Grad-CAM++,Object Detection,keyboard,0
2011_004219.jpg,Grad-CAM++,Object Detection,person,0
2011_004222.jpg,Grad-CAM++,Object Detection,person,1
2011_004224.jpg,Grad-CAM++,Object Detection,person,1
2011_004229.jpg,Grad-CAM++,Object Detection,person,1
2011_004230.jpg,Grad-CAM++,Object Detection,laptop,0
2011_004232.jpg,Grad-CAM++,Object Detection,person,0
2011_004235.jpg,Grad-CAM++,Object Detection,book,0
2011_004236.jpg,Grad-CAM++,Object Detection,horse,0
2011_004237.jpg,Grad-CAM++,Object Detection,horse,0
2011_004241.jpg,Grad-CAM++,Object Detection,motorcycle,1
2011_004242.jpg,Grad-CAM++,Object Detection,person,0
2011_004243.jpg,Grad-CAM++,Object Detection,person,0
2011_004244.jpg,Grad-CAM++,Object Detection,person,1
2011_004246.jpg,Grad-CAM++,Object Detection,person,0
2011_004247.jpg,Grad-CAM++,Object Detection,person,0
2011_004248.jpg,Grad-CAM++,Object Detection,toilet,0
2011_004250.jpg,Grad-CAM++,Object Detection,person,0
2011_004251.jpg,Grad-CAM++,Object Detection,person,0
2011_004255.jpg,Grad-CAM++,Object Detection,person,1
2011_004256.jpg,Grad-CAM++,Object Detection,horse,0
2011_004257.jpg,Grad-CAM++,Object Detection,laptop,1
2011_004258.jpg,Grad-CAM++,Object Detection,person,1
2011_004260.jpg,Grad-CAM++,Object Detection,person,0
2011_004265.jpg,Grad-CAM++,Object Detection,person,1
2011_004268.jpg,Grad-CAM++,Object Detection,person,0
2011_004269.jpg,Grad-CAM++,Object Detection,person,0
2011_004272.jpg,Grad-CAM++,Object Detection,person,1
2011_004276.jpg,Grad-CAM++,Object Detection,person,0
2011_004278.jpg,Grad-CAM++,Object Detection,person,1
2011_004279.jpg,Grad-CAM++,Object Detection,person,0
2011_004281.jpg,Grad-CAM++,Object Detection,person,1
2011_004286.jpg,Grad-CAM++,Object Detection,person,0
2011_004288.jpg,Grad-CAM++,Object Detection,person,0
2011_004291.jpg,Grad-CAM++,Object Detection,person,1
2011_004292.jpg,Grad-CAM++,Object Detection,person,0
2011_004294.jpg,Grad-CAM++,Object Detection,person,1
2011_004295.jpg,Grad-CAM++,Object Detection,person,0
2011_004297.jpg,Grad-CAM++,Object Detection,person,0
2011_004300.jpg,Grad-CAM++,Object Detection,person,0
2011_004302.jpg,Grad-CAM++,Object Detection,person,1
2011_004304.jpg,Grad-CAM++,Object Detection,person,1
2011_004306.jpg,Grad-CAM++,Object Detection,person,1
2011_004309.jpg,Grad-CAM++,Object Detection,person,0
2011_004310.jpg,Grad-CAM++,Object Detection,person,0
2011_004311.jpg,Grad-CAM++,Object Detection,person,0
2011_004314.jpg,Grad-CAM++,Object Detection,horse,1
2011_004319.jpg,Grad-CAM++,Object Detection,person,0
2011_004320.jpg,Grad-CAM++,Object Detection,person,1
2011_004321.jpg,Grad-CAM++,Object Detection,person,0
2011_004322.jpg,Grad-CAM++,Object Detection,person,1
2011_004326.jpg,Grad-CAM++,Object Detection,person,1
2011_004329.jpg,Grad-CAM++,Object Detection,person,1
2011_004334.jpg,Grad-CAM++,Object Detection,person,0
2011_004336.jpg,Grad-CAM++,Object Detection,person,0
2011_004338.jpg,Grad-CAM++,Object Detection,person,1
2011_004339.jpg,Grad-CAM++,Object Detection,person,0
2011_004340.jpg,Grad-CAM++,Object Detection,person,0
2011_004341.jpg,Grad-CAM++,Object Detection,person,1
2011_004345.jpg,Grad-CAM++,Object Detection,person,0
2011_004349.jpg,Grad-CAM++,Object Detection,person,0
2011_004353.jpg,Grad-CAM++,Object Detection,horse,1
2011_004354.jpg,Grad-CAM++,Object Detection,person,1
2011_004357.jpg,Grad-CAM++,Object Detection,person,1
2011_004359.jpg,Grad-CAM++,Object Detection,bicycle,0
2011_004360.jpg,Grad-CAM++,Object Detection,person,0
2011_004361.jpg,Grad-CAM++,Object Detection,person,0
2011_004363.jpg,Grad-CAM++,Object Detection,horse,1
2011_004364.jpg,Grad-CAM++,Object Detection,person,1
2011_004365.jpg,Grad-CAM++,Object Detection,horse,1
2011_004366.jpg,Grad-CAM++,Object Detection,person,0
2011_004370.jpg,Grad-CAM++,Object Detection,person,1
2011_004372.jpg,Grad-CAM++,Object Detection,person,1
2011_004373.jpg,Grad-CAM++,Object Detection,person,0
2011_004374.jpg,Grad-CAM++,Object Detection,person,0
2011_004375.jpg,Grad-CAM++,Object Detection,person,0
2011_004376.jpg,Grad-CAM++,Object Detection,person,1
2011_004378.jpg,Grad-CAM++,Object Detection,person,0
2011_004379.jpg,Grad-CAM++,Object Detection,person,0
2011_004380.jpg,Grad-CAM++,Object Detection,person,0
2011_004382.jpg,Grad-CAM++,Object Detection,horse,1
2011_004383.jpg,Grad-CAM++,Object Detection,person,1
2011_004387.jpg,Grad-CAM++,Object Detection,person,0
2011_004388.jpg,Grad-CAM++,Object Detection,person,0
2011_004389.jpg,Grad-CAM++,Object Detection,person,1
2011_004390.jpg,Grad-CAM++,Object Detection,person,0
2011_004392.jpg,Grad-CAM++,Object Detection,person,1
2011_004393.jpg,Grad-CAM++,Object Detection,horse,1
2011_004395.jpg,Grad-CAM++,Object Detection,person,1
2011_004396.jpg,Grad-CAM++,Object Detection,person,0
2011_004397.jpg,Grad-CAM++,Object Detection,person,0
2011_004398.jpg,Grad-CAM++,Object Detection,person,0
2011_004399.jpg,Grad-CAM++,Object Detection,person,0
2011_004400.jpg,Grad-CAM++,Object Detection,person,0
2011_004404.jpg,Grad-CAM++,Object Detection,person,0
2011_004406.jpg,Grad-CAM++,Object Detection,car,0
2011_004408.jpg,Grad-CAM++,Object Detection,person,1
2011_004411.jpg,Grad-CAM++,Object Detection,person,1
2011_004413.jpg,Grad-CAM++,Object Detection,person,0
2011_004414.jpg,Grad-CAM++,Object Detection,person,1
2011_004417.jpg,Grad-CAM++,Object Detection,horse,0
2011_004419.jpg,Grad-CAM++,Object Detection,person,1
2011_004421.jpg,Grad-CAM++,Object Detection,person,1
2011_004422.jpg,Grad-CAM++,Object Detection,horse,1
2011_004424.jpg,Grad-CAM++,Object Detection,person,0
2011_004427.jpg,Grad-CAM++,Object Detection,person,1
2011_004429.jpg,Grad-CAM++,Object Detection,person,1
2011_004431.jpg,Grad-CAM++,Object Detection,person,1
2011_004432.jpg,Grad-CAM++,Object Detection,dog,0
2011_004433.jpg,Grad-CAM++,Object Detection,person,0
2011_004434.jpg,Grad-CAM++,Object Detection,horse,0
2011_004437.jpg,Grad-CAM++,Object Detection,bus,0
2011_004439.jpg,Grad-CAM++,Object Detection,horse,1
2011_004444.jpg,Grad-CAM++,Object Detection,person,0
2011_004448.jpg,Grad-CAM++,Object Detection,person,0
2011_004449.jpg,Grad-CAM++,Object Detection,person,1
2011_004456.jpg,Grad-CAM++,Object Detection,person,1
2011_004459.jpg,Grad-CAM++,Object Detection,chair,0
2011_004463.jpg,Grad-CAM++,Object Detection,person,0
2011_004464.jpg,Grad-CAM++,Object Detection,person,0
2011_004466.jpg,Grad-CAM++,Object Detection,person,0
2011_004469.jpg,Grad-CAM++,Object Detection,person,0
2011_004475.jpg,Grad-CAM++,Object Detection,person,0
2011_004479.jpg,Grad-CAM++,Object Detection,motorcycle,0
2011_004480.jpg,Grad-CAM++,Object Detection,person,1
2011_004481.jpg,Grad-CAM++,Object Detection,person,0
2011_004492.jpg,Grad-CAM++,Object Detection,horse,1
2011_004493.jpg,Grad-CAM++,Object Detection,person,0
2011_004496.jpg,Grad-CAM++,Object Detection,bicycle,1
2011_004497.jpg,Grad-CAM++,Object Detection,laptop,0
2011_004498.jpg,Grad-CAM++,Object Detection,horse,0
2011_004499.jpg,Grad-CAM++,Object Detection,horse,1
2011_004501.jpg,Grad-CAM++,Object Detection,person,0
2011_004502.jpg,Grad-CAM++,Object Detection,person,0
2011_004504.jpg,Grad-CAM++,Object Detection,person,0
2011_004507.jpg,Grad-CAM++,Object Detection,laptop,0
2011_004508.jpg,Grad-CAM++,Object Detection,airplane,0
2011_004511.jpg,Grad-CAM++,Object Detection,person,1
2011_004515.jpg,Grad-CAM++,Object Detection,person,1
